,har_feat0,har_feat1,har_feat2,har_feat3,har_feat4,har_feat5,har_feat6,har_feat7,har_feat8,har_feat9,har_feat10,har_feat11,har_feat12,har_feat13,R-mean,G-mean,B-mean,R-std,G-std,B-std,Label
4135,0.013793959,102.10369,0.9826796,2947.314,0.40736258,110.63599,11687.152,6.995725,9.420006,0.00080739154,3.3236637,-0.44816265,0.996448,4.196054,55.27813,55.30219,55.288074,54.277576,54.279972,54.276505,0
2789,0.0027692348,16.91276,0.98065597,437.22412,0.36847278,237.5111,1731.9838,7.162123,9.744725,0.0010217304,2.9179912,-0.43796077,0.9960823,3.3242576,118.71038,118.74793,118.74748,20.903002,20.92306,20.919485,0
5392,0.0017590492,26.325565,0.9835858,804.26294,0.29799408,259.52606,3190.7263,7.532784,10.519106,0.00082915305,3.2483394,-0.40705732,0.99558854,3.7784748,129.56496,129.61913,129.612,28.570915,28.578556,28.58505,0
1081,0.0038312788,12.28011,0.9829989,361.04608,0.39242262,128.83092,1431.9042,6.8873863,9.304772,0.0013088608,2.7830794,-0.4405624,0.99571604,3.4397902,64.36258,64.402176,64.35681,18.999426,18.967222,18.990816,0
6083,0.0023169674,28.961168,0.9589237,352.6164,0.30003956,192.43486,1381.5044,7.118494,10.113738,0.000980562,3.2806833,-0.36532047,0.9894644,3.7497356,96.21861,96.23267,96.21468,18.77491,18.791338,18.812258,0
1025,0.0014734798,26.910088,0.97925293,648.7146,0.28959736,256.09412,2567.9485,7.5675974,10.622867,0.0007763623,3.2818496,-0.39813226,0.9951368,3.9161472,128.0301,128.07059,128.06555,25.483541,25.498386,25.490728,0
1678,0.0035105457,18.558704,0.95607734,211.43163,0.34524134,242.1384,827.16785,6.7816014,9.436966,0.0010247824,2.9490929,-0.39098495,0.99050784,3.1597052,120.993065,121.034996,121.034966,14.562017,14.573224,14.575451,1
6062,0.0044513457,15.859962,0.9583116,190.2537,0.38539743,177.8041,745.15485,6.5959525,9.077888,0.0012896165,2.8458583,-0.40671661,0.99129874,3.176944,88.89971,88.90547,88.87516,13.781075,13.791813,13.82296,0
637,0.0023906277,31.99382,0.9575406,377.3108,0.2905662,290.16736,1477.2494,7.127705,10.149078,0.0007870205,3.3247726,-0.3652817,0.9894515,3.7226105,144.99092,145.05151,145.04306,19.515474,19.516054,19.507551,1
2891,0.0023130502,23.485985,0.98004556,588.82104,0.38401818,135.80804,2331.798,7.381498,9.877246,0.0009779527,2.937986,-0.4706481,0.9980264,3.3451095,67.87188,67.89521,67.86014,24.329512,24.31006,24.31585,0
304,0.0017492004,24.524996,0.9767195,526.78,0.3046407,221.96497,2082.5952,7.4141283,10.375011,0.0009275075,3.2061408,-0.3994347,0.99460554,3.7065716,110.96102,110.99224,110.98323,22.934374,22.958977,22.972492,1
6113,0.0013405203,26.777588,0.9932566,1987.6459,0.29942587,293.20557,7923.8057,7.966523,10.931351,0.00075591495,3.2723813,-0.44362926,0.998118,3.881107,146.41661,146.449,146.42633,44.721848,44.718697,44.722393,1
4952,0.003346594,26.867226,0.93316853,201.04335,0.31074053,247.9,777.30615,6.712758,9.532666,0.00087166467,3.1484344,-0.35637185,0.98473704,3.404936,123.91966,123.96508,123.96772,14.179707,14.188578,14.188039,1
1761,0.0013982117,25.109566,0.9841445,792.3758,0.29604968,207.45532,3144.3936,7.7360015,10.747269,0.00088582735,3.242508,-0.41816044,0.9967541,3.9085305,103.693054,103.7197,103.704475,28.200182,28.21723,28.231676,0
5137,0.0030591441,27.298145,0.9407011,230.35545,0.31233564,223.10347,894.12366,6.808171,9.748026,0.0009290699,3.2262387,-0.34486988,0.98369676,3.5118318,111.55436,111.582924,111.585724,15.199454,15.217277,15.218854,0
5688,0.022848992,41.630104,0.9934356,3171.736,0.3596878,186.96744,12645.314,7.7682366,10.642157,0.0007152831,3.4900882,-0.4671008,0.99861246,4.705777,93.34797,93.3812,93.35853,56.349804,56.35996,56.371147,1
3196,0.00667838,10.759682,0.99648094,1529.1244,0.44072223,109.485985,6105.7383,7.312316,9.317249,0.0013309416,2.6543639,-0.5567238,0.9994213,3.6286116,54.733482,54.778603,54.75064,39.1276,39.12661,39.133724,0
660,0.0026401172,22.219799,0.9601498,278.9116,0.32652327,290.03262,1093.4265,6.990975,9.791592,0.00082317414,3.0941505,-0.38580418,0.99130046,3.310196,144.98074,145.04042,145.03383,16.72648,16.725853,16.713839,1
2204,0.0012619974,44.78161,0.96995294,745.5531,0.25181866,260.28827,2937.4307,7.7065763,11.0677395,0.0006166987,3.5868695,-0.36524585,0.9926448,4.27951,130.12607,130.16951,130.16048,27.333542,27.348719,27.343075,1
1102,0.0020824627,23.912977,0.9738522,457.48145,0.31843424,213.61678,1806.0128,7.326453,10.242193,0.0009212491,3.1792805,-0.39833614,0.99407643,3.7138124,106.75371,106.77851,106.771034,21.398886,21.419662,21.429567,0
2088,0.004290178,16.40134,0.9493316,162.04807,0.36994395,164.621,631.79095,6.561627,9.0675955,0.001313037,2.8580456,-0.3954582,0.9898381,3.0236084,82.32253,82.32459,82.29723,12.7756195,12.779645,12.797708,0
1985,0.024014812,6.7093825,0.99217093,428.9423,0.5355224,70.833084,1709.0597,6.102796,7.703851,0.0016313498,2.2620766,-0.55320656,0.99806124,3.2382758,35.43815,35.47825,35.454525,20.781986,20.791306,20.772474,0
1510,0.0038358285,25.709202,0.91567767,152.50464,0.32134408,229.0554,584.3093,6.536238,9.330631,0.0010971854,3.1216393,-0.34258094,0.9799564,3.1836815,114.50673,114.54469,114.54326,12.358117,12.369143,12.371741,0
5586,0.0020963633,21.295921,0.974571,419.21725,0.32310307,285.69113,1655.573,7.2778196,10.134693,0.00087712717,3.1130514,-0.40319586,0.9943507,3.4917305,142.73637,142.79219,142.78378,20.547606,20.552538,20.53956,0
254,0.0010227798,39.712578,0.9837076,1219.2491,0.25826326,222.26123,4837.2837,7.995906,11.292622,0.00063530356,3.5197618,-0.39982828,0.99650484,4.38078,111.03426,111.0693,111.05424,34.94643,34.962288,34.971687,1
3539,0.00889253,14.311175,0.99516505,1480.5925,0.4958293,130.9885,5908.059,7.499293,9.568145,0.0012737965,2.7678308,-0.57144195,0.99963576,3.863212,65.48429,65.51223,65.4908,38.522263,38.52209,38.52499,0
1734,0.009893432,10.883907,0.9326871,80.97375,0.45609134,164.20813,313.01108,5.95689,8.063118,0.0018572623,2.544763,-0.41184613,0.9869156,2.629758,82.096176,82.09666,82.06253,9.026011,9.026703,9.055788,0
2210,0.09650674,10.915198,0.9977826,2462.7273,0.5643994,101.24919,9839.994,6.4955654,8.197756,0.0013364492,2.5534046,-0.59629816,0.99934834,3.7963476,50.623,50.67837,50.617657,49.729355,49.714096,49.749184,1
4293,0.0060754153,11.512191,0.99479675,1107.0624,0.48990226,92.412735,4416.7373,7.3121414,9.2816925,0.0014209859,2.6564941,-0.5641483,0.99943715,3.6408637,46.230846,46.270065,46.231106,33.345024,33.332077,33.347652,0
1120,0.002412142,9.201913,0.9951946,958.05914,0.46521628,146.42865,3823.0347,7.5895257,9.690233,0.0014547693,2.5793748,-0.55266035,0.9994929,3.0204685,73.174034,73.20324,73.173065,31.014763,31.00344,31.02638,0
5838,0.0020081697,26.927855,0.96619654,398.45767,0.2986168,219.85605,1566.9028,7.248383,10.241306,0.0009311609,3.25025,-0.37832195,0.9919098,3.653382,109.874344,109.90336,109.8994,19.966555,19.989239,19.999252,0
4837,0.041249048,6.5473804,0.99675936,1011.2662,0.59383005,85.775276,4038.5173,6.478888,7.9712505,0.0017464584,2.24995,-0.61628395,0.9994371,3.483133,42.921555,42.955223,42.935135,31.896488,31.90322,31.892672,0
934,0.0020715466,28.884981,0.9618404,378.83575,0.30049804,272.39474,1486.458,7.2130218,10.177538,0.0008892961,3.2451024,-0.38145468,0.99205464,3.5688329,136.0938,136.14554,136.1407,19.512012,19.523434,19.515911,0
1478,0.17372455,5.9608355,0.6579466,8.713397,0.67913526,23.03347,28.892752,3.0535102,3.6209795,0.007924623,1.5605575,-0.43168348,0.91796935,1.8713851,11.569266,11.569334,11.396114,2.8741832,2.8741114,3.160136,0
912,0.0012407049,17.702621,0.9954439,1943.4866,0.35641178,184.84023,7756.2437,8.134182,10.758819,0.0009253597,3.021332,-0.50826365,0.9994322,3.7380838,92.355064,92.40452,92.38019,44.13356,44.13125,44.150246,0
2843,0.06800782,5.714469,0.99751306,1150.2501,0.66402364,76.58767,4595.286,5.6326585,6.7187767,0.0021983874,1.9588338,-0.654107,0.999074,3.4665377,38.351116,38.372276,38.357346,34.024525,34.032684,34.02736,0
5646,0.005302969,15.140933,0.9392955,124.725586,0.3935856,160.91893,483.7614,6.3412313,8.742421,0.0016769121,2.7757084,-0.39333168,0.9877193,2.771395,80.45909,80.46022,80.42351,11.163691,11.167033,11.184034,0
4524,0.0025054072,12.408414,0.9874809,495.8569,0.3984269,156.15318,1971.0193,7.311876,9.729156,0.0013206253,2.7738771,-0.47639182,0.99800307,3.1654859,78.10789,78.13179,78.09565,22.313297,22.29884,22.324656,0
5256,0.0046356358,25.414858,0.88416946,109.72665,0.31766266,251.39668,413.49173,6.2917576,8.9593725,0.001160613,3.0092657,-0.34192747,0.9773976,2.904954,125.67291,125.713806,125.71469,10.471816,10.48406,10.485009,0
1937,0.021490563,8.777817,0.99339277,664.6992,0.54407305,77.25655,2650.019,6.524399,8.123068,0.0021571165,2.3369362,-0.5759118,0.9990171,3.1817677,38.659256,38.68525,38.66448,25.840126,25.84405,25.829409,0
2084,0.0017911101,26.920399,0.974866,535.63544,0.2973589,231.86047,2115.6216,7.403692,10.395088,0.00086935196,3.2491045,-0.3947574,0.9941951,3.8216286,115.9325,115.96471,115.96004,23.142025,23.165375,23.165592,0
2025,0.01505461,10.991214,0.7794859,24.927505,0.4429606,123.92028,88.7188,5.0645366,7.0454445,0.0027105957,2.5940087,-0.34858242,0.9603753,2.240704,61.981453,61.98161,61.915718,4.9905686,4.990114,5.0132475,0
4752,0.005260062,13.009163,0.93669283,102.79578,0.3870349,114.50601,398.17395,6.2550454,8.629124,0.002083628,2.7576146,-0.38303566,0.9863565,2.7616599,57.22108,57.26154,57.203465,10.1899,10.137334,10.154655,0
4699,0.0036041057,19.100683,0.9588113,231.95647,0.35928524,164.78102,908.7252,6.7731676,9.413642,0.001290739,2.9774206,-0.39269698,0.99072754,3.2895331,82.41363,82.41779,82.386116,15.235801,15.244315,15.263582,0
1356,0.0017273047,34.836597,0.9612324,449.44122,0.27090576,299.20316,1762.9283,7.344135,10.529596,0.0007228307,3.4246488,-0.35807014,0.98990214,3.9983108,149.52174,149.57619,149.56413,21.224827,21.21983,21.205856,0
5826,0.0011950987,26.723734,0.98934454,1254.5461,0.30822998,199.22206,4991.461,8.0303545,11.020375,0.0007781822,3.2826598,-0.44563183,0.99826854,3.9829686,99.624626,99.66175,99.63797,35.482456,35.48233,35.503067,0
5063,0.00119231,22.69898,0.9944277,2038.2124,0.3479813,234.8478,8130.1504,8.164486,10.921684,0.0007982918,3.1569757,-0.49127516,0.9992434,3.7985783,117.263306,117.31489,117.29833,45.22292,45.22294,45.232014,0
4604,0.004469648,22.631325,0.91409343,131.75008,0.3362917,194.96155,504.36896,6.384776,9.040573,0.001337547,3.0075386,-0.35422698,0.9814904,2.973848,97.47777,97.48881,97.485725,11.472544,11.488174,11.494123,0
3750,0.005923322,8.659636,0.976331,183.07314,0.45443562,74.140915,723.63293,6.421368,8.482293,0.0026858586,2.5179207,-0.47396627,0.99599147,2.7370281,37.03633,37.11794,37.057785,13.555304,13.57863,13.551211,0
1536,0.0071861516,7.720553,0.95499235,85.84287,0.46186727,84.85501,335.65094,6.052423,8.067772,0.0027550017,2.4603994,-0.43751845,0.99187595,2.5699866,42.374035,42.4943,42.400734,9.304086,9.289665,9.289901,0
4889,0.00242727,22.105335,0.9802032,558.40625,0.32230195,232.30815,2211.5198,7.108584,9.85974,0.0010919817,3.0847523,-0.4112353,0.9943905,3.4329374,116.11699,116.15502,116.14638,23.617208,23.649437,23.667267,0
4967,0.003238667,16.651869,0.9903194,860.30585,0.38312978,125.90611,3424.5715,7.4055934,9.912719,0.0010116057,2.9557908,-0.46966136,0.99798596,3.7253995,62.928658,63.000423,62.940258,29.38742,29.34427,29.379282,0
2090,0.0046906928,20.0365,0.91543716,118.51538,0.34010658,203.7717,454.02502,6.3584886,8.948244,0.00134085,2.9163315,-0.35993573,0.98217267,3.0648692,101.8712,101.88937,101.88632,10.882724,10.903299,10.908915,0
1292,0.005282426,13.810717,0.99723446,2497.411,0.4229671,139.55312,9975.833,7.723676,9.89748,0.0010720425,2.7963438,-0.5566029,0.9996167,3.7411466,69.75295,69.78378,69.77128,49.993263,50.008183,50.005352,0
3255,0.004817855,23.780853,0.90265554,122.17831,0.3244156,216.2166,464.93237,6.3138213,8.970399,0.0009987965,3.0143137,-0.34620956,0.9789054,3.0786006,108.078156,108.106834,108.10446,11.045451,11.065897,11.067477,0
606,0.003717411,15.968941,0.97613007,335.1709,0.371896,362.96564,1324.7147,6.8861604,9.380029,0.0009028707,2.9134223,-0.41898018,0.9937933,3.3729887,181.39903,181.41888,181.40448,18.437595,18.420444,18.426525,1
4570,0.02159788,9.574286,0.99173045,579.4529,0.50593305,68.87899,2308.2373,5.9847584,7.5572515,0.0016380921,2.2655282,-0.5530181,0.9978705,3.139222,34.481964,34.511425,34.481426,24.156042,24.163528,24.149689,0
319,0.0020556953,34.012894,0.95041174,342.98227,0.2796251,307.28912,1337.9161,7.1311226,10.243161,0.0007553051,3.382806,-0.3496119,0.98717684,3.75619,153.65457,153.70927,153.6931,18.53618,18.525858,18.510084,1
1938,0.02119443,45.216976,0.9887257,2005.5425,0.54874074,81.885,7976.953,6.81042,8.57556,0.001087798,2.7864015,-0.57238233,0.99927443,4.2943463,40.878548,40.948612,40.87347,44.797375,44.78971,44.808445,0
4026,0.0018080389,31.741236,0.96610266,468.71088,0.28740528,321.1549,1843.1022,7.3577476,10.395768,0.0007224013,3.3404877,-0.38143986,0.9925724,3.6854613,160.5562,160.60756,160.5893,21.740622,21.726437,21.71225,0
4959,0.0027067366,22.404293,0.9596271,277.56863,0.3249163,231.72723,1087.8702,6.9957094,9.813825,0.0010269122,3.0914392,-0.38299918,0.99088967,3.375053,115.834564,115.86794,115.870605,16.665695,16.683495,16.686914,1
5162,0.0013141539,34.838562,0.977874,787.7928,0.26571724,258.23254,3116.3325,7.6729603,10.910023,0.0007242981,3.4494612,-0.38262296,0.99440134,4.163758,128.98439,129.02667,129.01443,28.117819,28.13076,28.122952,0
214,0.0025556884,20.642727,0.971914,367.76892,0.3411683,356.5282,1450.433,7.130722,9.835249,0.0008063378,3.0785823,-0.40827388,0.9940141,3.508738,178.19516,178.22505,178.2061,19.232685,19.212921,19.21292,1
1444,0.0031626027,10.854738,0.98945284,514.68146,0.42285284,105.13006,2047.8711,7.208744,9.456729,0.0014656895,2.7004182,-0.49831823,0.9984971,3.3505952,52.52541,52.59725,52.53571,22.72215,22.688559,22.703285,0
1887,0.002685019,26.748787,0.95772666,316.7915,0.30908397,221.1098,1240.4172,7.044323,9.967638,0.00097341824,3.2123291,-0.37201405,0.9899912,3.6166515,110.47648,110.507385,110.50223,17.846306,17.865694,17.873545,0
1445,0.0027134933,28.00723,0.95332456,300.12308,0.30402365,250.37436,1172.4851,6.9513984,9.910176,0.00077486516,3.2455592,-0.3571898,0.9872055,3.6325908,125.147194,125.193474,125.19234,17.336306,17.347029,17.343124,0
1636,0.00278033,32.489277,0.936303,255.10188,0.29047394,227.83942,987.9183,6.8764834,9.920472,0.00086462044,3.3203008,-0.33475095,0.9819019,3.7572818,113.88668,113.92018,113.9198,15.973067,15.991018,15.991668,0
2792,0.0013728236,29.00107,0.98576003,1018.6414,0.28924978,273.67783,4045.5647,7.783974,10.793356,0.00076633855,3.3058164,-0.4242159,0.99709576,3.798791,136.76244,136.80406,136.7886,31.958622,31.971012,31.967165,0
4913,0.0018291945,40.876354,0.9563345,468.09033,0.2625447,217.68561,1831.485,7.329357,10.611108,0.0007492576,3.519529,-0.34162363,0.98681486,4.2458453,108.79123,108.81769,108.811066,21.619463,21.639668,21.64766,1
5570,0.0011712753,29.913618,0.9931542,2186.0483,0.32301575,219.8505,8714.279,8.264598,11.17983,0.00072935363,3.3425179,-0.47828275,0.99918044,4.2059226,109.8199,109.8628,109.84224,46.83355,46.835655,46.84771,0
4508,0.0026532963,9.785915,0.99598265,1218.6699,0.4577619,129.18694,4864.8936,7.623079,9.718131,0.0014366683,2.6360307,-0.55863523,0.999542,3.0667958,64.56984,64.61032,64.55926,34.9825,34.95261,34.998222,0
5353,0.003578215,9.89284,0.990689,531.82605,0.4299459,92.32653,2117.4111,7.145699,9.341599,0.0014441115,2.6323385,-0.50380385,0.99853265,3.1884236,46.1618,46.2257,46.176765,23.155935,23.14288,23.136215,0
4850,0.012273567,8.279346,0.9945451,759.7396,0.4603517,91.65651,3030.6792,6.510547,8.46936,0.0013334706,2.535943,-0.5281962,0.9983229,3.3184838,45.869263,45.897675,45.87094,27.663239,27.665726,27.662746,0
2543,0.0020084092,27.875864,0.96499884,398.36185,0.2951294,235.41849,1565.5715,7.261502,10.291453,0.00090590055,3.2793353,-0.373906,0.99146247,3.7049918,117.68932,117.727486,117.72345,19.965061,19.985613,19.993189,0
2616,0.009989015,6.5210977,0.9914101,379.83807,0.5207164,82.241455,1512.8312,6.446238,8.242019,0.0019078283,2.3633425,-0.52813333,0.9980212,3.2249033,41.10823,41.164036,41.14227,19.543976,19.542276,19.516584,0
4874,0.0025939427,24.66748,0.9573569,289.53363,0.3144002,288.8028,1133.467,7.001977,9.90936,0.0008014595,3.173644,-0.36996794,0.98929167,3.471423,144.35457,144.4117,144.40652,17.070358,17.071741,17.06099,0
597,0.0015726931,16.852348,0.9922485,1087.2942,0.34139386,244.7604,4332.324,7.698446,10.421148,0.0009215563,2.9892778,-0.460824,0.9982719,3.5168502,122.33022,122.36171,122.34556,32.98172,32.999283,33.011276,1
2564,0.029164594,9.548873,0.9988384,4111.323,0.6021633,133.47366,16435.744,6.8877487,8.436272,0.0014901814,2.3721974,-0.63363254,0.9997217,3.8100774,66.78727,66.81123,66.7993,64.16998,64.17974,64.1741,0
1992,0.0036224425,19.43043,0.9552328,217.08537,0.3599433,188.33339,848.9111,6.772234,9.374214,0.0011308149,2.9397492,-0.3993292,0.99131155,3.1494086,94.14151,94.151665,94.1385,14.728202,14.742999,14.760427,0
5206,0.008891331,13.796814,0.8792893,57.177773,0.38899234,126.21466,214.91428,5.645879,7.9978423,0.001766676,2.7382276,-0.3288897,0.9643628,2.814766,63.12341,63.12434,63.077316,7.575961,7.574339,7.574568,0
5299,0.002679684,22.411493,0.96339685,306.28043,0.32524928,210.08783,1202.7102,7.001382,9.812835,0.0008637185,3.09755,-0.38528377,0.9912901,3.4113202,105.04751,105.07183,105.06437,17.505556,17.527832,17.534157,0
1434,0.0037033458,18.710745,0.96053785,237.19363,0.36306807,169.05188,930.0638,6.8170714,9.456323,0.0012776799,2.9775813,-0.39531955,0.9912516,3.2719257,84.50452,84.51021,84.4799,15.415684,15.422003,15.443773,0
3942,0.002708579,17.34292,0.9791623,416.50275,0.34571198,196.09764,1648.6681,7.1268997,9.759207,0.0012401716,2.9528608,-0.42676502,0.9955398,3.2065248,98.00009,98.02289,98.01189,20.457062,20.460226,20.482073,0
5972,0.002378533,15.873106,0.9885867,695.7089,0.37187123,133.75291,2766.9626,7.3852267,9.93373,0.0013980564,2.932657,-0.46290833,0.9978157,3.3150482,66.83483,66.85561,66.825424,26.428389,26.412924,26.416306,0
3773,0.0028245342,9.369923,0.99307257,677.14856,0.42988345,133.5068,2699.2244,7.3800483,9.575394,0.0012962043,2.6107047,-0.520829,0.9990505,3.269546,66.7637,66.79129,66.74826,26.138746,26.123436,26.135283,0
5116,0.0039084055,21.795786,0.9386048,177.51729,0.33863765,179.33005,688.2734,6.602924,9.296715,0.001169617,3.0368407,-0.36557528,0.9857746,3.1657364,89.64055,89.64733,89.62756,13.310991,13.32361,13.347586,0
2664,0.007987763,24.089434,0.99349815,1852.9855,0.38042012,139.14021,7387.8525,7.81943,10.42817,0.000946475,3.1905167,-0.5014098,0.99920505,4.1271353,69.48595,69.54225,69.49785,43.085262,43.06374,43.10031,1
4509,0.004242122,23.970348,0.9081549,130.55928,0.32379314,310.1608,498.26675,6.4215937,9.128197,0.000977918,3.0380964,-0.3474551,0.9798364,3.0315998,155.01933,155.07451,155.05986,11.465222,11.443755,11.424537,1
2576,0.002526797,26.851688,0.95387644,291.11313,0.30581784,191.8042,1137.6008,7.0010657,9.942961,0.0009292467,3.2306635,-0.3626762,0.9882703,3.6418607,95.930664,95.94395,95.93165,17.052135,17.068047,17.084646,0
6013,0.002870649,24.137606,0.96191454,316.8723,0.3197987,245.11371,1243.3516,6.9573064,9.834531,0.00087520346,3.166812,-0.37229684,0.98952615,3.6516623,122.525764,122.57506,122.573204,17.788376,17.801878,17.798523,0
2140,0.0021125334,25.119371,0.9731938,468.99835,0.30376896,260.096,1850.874,7.270032,10.188397,0.0009000608,3.1936977,-0.39413366,0.9935872,3.5935178,129.98875,130.04733,130.0439,21.707584,21.72928,21.734436,0
5777,0.0018669972,22.326662,0.9807378,580.30725,0.31629068,199.11858,2298.9023,7.499107,10.367035,0.00086630747,3.1527793,-0.41951755,0.996229,3.595577,99.51247,99.53988,99.526764,24.184292,24.183853,24.20649,1
4109,0.0021495575,27.431932,0.9689838,442.37228,0.3016692,319.99582,1742.0573,7.2408686,10.182906,0.00080001965,3.2433386,-0.38627118,0.99262816,3.6578975,159.95326,159.99774,159.97795,21.066246,21.052826,21.04308,0
1676,0.0034674287,23.801275,0.9604352,301.14688,0.33021787,327.67697,1180.7863,6.9176664,9.667107,0.00073322904,3.1273375,-0.39012495,0.9911896,3.490821,163.78116,163.83049,163.79683,17.423805,17.416313,17.402996,1
3777,0.0033747512,22.018892,0.95194525,229.12494,0.34606326,228.2737,894.4809,6.7825212,9.496131,0.00105531,3.055136,-0.38169366,0.9893209,3.25617,114.09287,114.12927,114.12794,15.128607,15.147038,15.14724,0
3933,0.004225333,14.07066,0.9795657,344.82254,0.41535535,375.8083,1365.2195,6.8783884,9.103253,0.0009629532,2.766486,-0.47067767,0.99674845,3.2562265,187.87149,187.89587,187.87404,18.667864,18.660414,18.661808,0
1364,0.002273442,26.201292,0.9605961,332.403,0.30584234,197.64206,1303.4108,7.1012783,10.063506,0.0010193104,3.2278795,-0.3703559,0.989979,3.5990105,98.800865,98.82163,98.80764,18.200836,18.223408,18.237762,1
5157,0.0017410298,21.944813,0.99459624,2031.9531,0.32891062,316.95883,8105.8677,7.8866634,10.665112,0.0007728449,3.1471853,-0.4614175,0.9984616,3.7946496,158.35397,158.3744,158.35811,45.18107,45.179756,45.184082,0
4700,0.001443725,26.510944,0.9851082,890.8658,0.2982471,224.88683,3536.9524,7.7596745,10.779338,0.00081393874,3.260987,-0.42063272,0.9968569,3.883915,112.389046,112.427124,112.41681,29.906216,29.919329,29.934755,1
5729,0.0017995508,28.772137,0.97050387,487.9343,0.29076788,216.29642,1922.9651,7.3760686,10.439531,0.0008594005,3.3033388,-0.37995654,0.99280447,3.8920357,108.11966,108.146,108.137344,22.098427,22.120571,22.132343,0
4858,0.0019035025,14.965948,0.98992527,743.1466,0.37399834,136.67262,2957.6206,7.5351543,10.056005,0.0012671336,2.9009588,-0.47921786,0.99849844,3.4142992,68.3257,68.373215,68.32879,27.333578,27.296934,27.323578,0
5948,0.0016645187,15.797801,0.9908814,866.6888,0.36050078,179.15065,3450.9573,7.667059,10.277848,0.0011328555,2.9475265,-0.4744359,0.99852324,3.4144604,89.516235,89.55568,89.52869,29.492447,29.469326,29.50886,0
3814,0.0017111242,25.646986,0.98134565,688.26056,0.29808325,254.60359,2727.3953,7.5223594,10.462948,0.0008912052,3.223983,-0.4133552,0.99586326,3.647803,127.2371,127.29164,127.28351,26.325336,26.344946,26.349697,0
1736,0.008381481,9.859344,0.9876836,400.51517,0.4310383,130.16547,1592.2013,6.3320184,8.423439,0.0015377353,2.6288407,-0.453584,0.99441314,2.9700449,65.09719,65.12699,65.13625,20.070158,20.061031,20.044813,0
376,0.0029861296,26.123077,0.9426704,227.90219,0.31607714,192.53223,885.4857,6.80693,9.673199,0.0010314699,3.16638,-0.35819232,0.9857863,3.345079,96.28941,96.30259,96.289955,15.097596,15.114896,15.135709,1
2996,0.0041459952,28.500784,0.93956524,236.12971,0.32050905,163.74658,916.0181,6.7227445,9.557287,0.0009893567,3.2484877,-0.35363856,0.9845622,3.5343006,81.83065,81.8391,81.81255,15.428566,15.416561,15.436995,0
1141,0.007348637,14.41725,0.9055298,76.30357,0.4115753,170.43715,290.79703,5.990888,8.264596,0.0019410987,2.681535,-0.382996,0.98273104,2.63078,85.22425,85.22457,85.19822,8.726469,8.72752,8.757025,0
3498,0.0014896897,25.590895,0.9832672,765.05005,0.29892102,325.91208,3034.6094,7.657202,10.63851,0.00071160437,3.2518651,-0.41440842,0.996278,3.839171,162.82855,162.86668,162.84857,27.712563,27.702936,27.694017,1
5980,0.002222389,13.103446,0.9913491,758.13666,0.38916576,227.52356,3019.443,7.5701346,10.035487,0.0010826815,2.817873,-0.4892314,0.9986547,3.146862,113.65402,113.69714,113.68748,27.605265,27.608965,27.623991,0
2307,0.030397303,9.447065,0.99573153,1107.328,0.6246865,77.878044,4419.865,6.453278,7.867394,0.0019344514,2.2549067,-0.62314135,0.999456,4.1332493,38.95558,38.988445,38.969887,33.32509,33.33773,33.330017,0
1276,0.0026241268,34.531506,0.92943895,244.89359,0.27874738,209.5282,945.04285,6.866228,9.980498,0.0009232522,3.3713725,-0.32290715,0.9788061,3.666937,104.80308,104.823814,104.82091,15.672124,15.691053,15.69922,1
2292,0.0024490766,23.174648,0.9797955,574.1783,0.31440926,234.73505,2273.5386,7.1797776,10.069643,0.0009499213,3.1696317,-0.38948277,0.9928598,3.5762565,117.28884,117.33539,117.333015,24.044825,24.048567,24.057037,0
4753,0.112350315,6.0832148,0.9980916,1594.8667,0.63789105,73.739334,6373.384,5.881926,7.1331983,0.0019246229,2.1778417,-0.64616287,0.99928445,3.3947167,36.886154,36.983612,36.88208,40.046413,40.00042,40.05878,0
2111,0.0020942076,12.66023,0.98923004,587.94836,0.38204786,137.1551,2339.1333,7.464265,9.934029,0.0012527887,2.8178132,-0.47883147,0.99836403,3.2890291,68.506065,68.541885,68.498474,24.28361,24.258595,24.278454,0
329,0.003141044,38.689762,0.905575,204.87775,0.29391825,292.4322,780.82117,6.7481604,9.770107,0.00077928003,3.3654966,-0.32722324,0.9778051,3.4687054,146.17154,146.23967,146.234,14.320861,14.315823,14.3058195,1
4018,0.0043766424,12.261159,0.9954732,1354.9713,0.4210689,120.03437,5407.624,7.576973,9.780075,0.0012618916,2.7472932,-0.53513575,0.9993613,3.5368168,60.015938,60.05661,60.029842,36.867588,36.86418,36.870613,0
3724,0.09075508,10.665397,0.7040659,18.013365,0.5898949,34.46372,61.38806,3.5340536,4.3376603,0.0022106576,1.4260137,-0.52839017,0.973613,2.4191172,17.22974,17.230278,17.230713,4.236932,4.237835,4.2415824,0
2644,0.021814002,24.251217,0.9966388,3608.105,0.41071528,179.70178,14408.169,7.794961,10.288122,0.0008015146,3.1589055,-0.52734697,0.9994683,4.209289,89.75877,89.80565,89.76471,60.095425,60.08652,60.12334,1
202,0.017623618,27.191263,0.99652994,3919.788,0.37687117,256.59497,15651.962,7.5435743,10.216149,0.0007969838,3.2415698,-0.47752145,0.99855363,4.17377,128.1948,128.2306,128.20952,62.693024,62.69916,62.70204,1
