,har_feat0,har_feat1,har_feat2,har_feat3,har_feat4,har_feat5,har_feat6,har_feat7,har_feat8,har_feat9,har_feat10,har_feat11,har_feat12,har_feat13,R-mean,G-mean,B-mean,R-std,G-std,B-std,Label
1960,0.0023471555,4.3094845,0.9984911,1428.8188,0.48715732,236.88133,5710.966,7.6716533,9.560825,0.001466845,2.127893,-0.58456177,0.9997114,2.726365,118.38775,118.38775,118.38775,37.856323,37.856323,37.856323,0
2323,0.0038968404,2.7108555,0.99685895,431.869,0.5616769,178.69205,1724.7651,7.227104,8.607857,0.002310944,1.9058218,-0.6153265,0.9996507,2.406333,89.33374,89.33374,89.33374,20.828577,20.828577,20.828577,0
1046,0.012499296,2.9193182,0.9586751,35.374786,0.5244135,198.98038,138.57983,5.444109,7.149314,0.0025434257,1.9255217,-0.42592144,0.98425305,2.4520772,99.48117,99.48117,99.48117,5.972947,5.972947,5.972947,0
1299,0.17446429,0.37856856,0.99691457,61.50956,0.86883694,21.892378,245.65967,3.6283083,3.9169776,0.009879882,0.9199569,-0.6906574,0.9911086,2.035607,10.970303,10.970303,10.970303,7.899704,7.899704,7.899704,0
2594,0.018585712,5.5940375,0.99950266,5625.8545,0.51662546,199.27565,22497.824,7.883303,9.708015,0.0012039286,2.3267863,-0.6256154,0.99989027,3.2156823,99.636604,99.636604,99.636604,75.08856,75.08856,75.08856,2
3215,0.016067365,2.0545087,0.99917805,1250.2124,0.6165384,74.78384,4998.795,6.77747,7.9619846,0.002917285,1.7535079,-0.641641,0.99962187,2.3994174,37.427242,37.427242,37.427242,35.405323,35.405323,35.405323,0
281,0.003001927,4.242365,0.9943,372.32388,0.47557402,322.83118,1485.0532,7.17576,9.116236,0.0013974074,2.1357868,-0.54314846,0.99911284,2.6920726,161.37648,161.37648,161.37648,19.325691,19.325691,19.325691,3
70,0.0028659438,6.3630877,0.9900097,318.5172,0.423661,213.72704,1267.7057,7.03762,9.251997,0.0015396229,2.3744717,-0.48866123,0.9979183,2.9267344,106.82098,106.82098,106.82098,17.855743,17.855743,17.855743,1
471,0.004509943,5.5819936,0.9831485,165.73676,0.444965,201.4791,657.365,6.5747385,8.676673,0.0016155763,2.2900894,-0.46781313,0.99588805,2.9588485,100.72144,100.72144,100.72144,12.89769,12.89769,12.89769,1
1359,0.0035747632,2.5843923,0.9971328,451.09534,0.5659457,144.90767,1801.7969,7.2404704,8.768361,0.0020121823,1.8188424,-0.6130538,0.99968374,2.4540403,72.44847,72.44847,72.44847,21.290823,21.290823,21.290823,0
4812,0.0029831915,3.805118,0.9986849,1448.3047,0.51553655,294.9424,5789.4136,7.6838984,9.285649,0.0014533483,2.0890024,-0.60736597,0.9997641,2.5359318,147.34355,147.34355,147.34355,38.14919,38.14919,38.14919,0
1654,0.0016635441,2.654274,0.9993985,2207.5776,0.5508299,202.66556,8827.656,8.224816,9.808522,0.0017722915,1.8780925,-0.65760785,0.99995047,2.5084243,101.30789,101.30789,101.30789,47.046722,47.046722,47.046722,0
1526,0.0024797597,2.8086913,0.99839056,872.9731,0.5526591,147.21828,3489.0835,7.608959,9.191212,0.0021374663,1.8896534,-0.6271164,0.999834,2.5244615,73.59901,73.59901,73.59901,29.587368,29.587368,29.587368,0
645,0.0024347412,7.571393,0.9919304,469.01108,0.40183628,236.57567,1868.4729,7.272886,9.593473,0.0012603748,2.4787881,-0.4907501,0.99836093,3.0948522,118.25662,118.25662,118.25662,21.63985,21.63985,21.63985,1
2972,0.005963035,1.6807687,0.99891686,776.16895,0.6298898,90.521904,3102.995,7.255876,8.492618,0.0033965455,1.6291803,-0.6661173,0.9998587,2.3370602,45.269527,45.269527,45.269527,27.8925,27.8925,27.8925,0
2757,0.12501806,0.7424796,0.6136801,0.9612298,0.73392624,7.264556,3.1024394,2.7478821,3.5216951,0.021009058,1.1996392,-0.23885918,0.68918526,1.9309576,3.6314135,3.6314135,3.6314135,0.98109293,0.98109293,0.98109293,0
962,0.018454408,82.30328,0.97205096,1473.0094,0.6498732,91.8006,5809.7344,7.1741242,8.268048,0.0015698265,1.9235961,-0.68397295,0.99987215,2.6657314,45.89358,45.89358,45.89358,38.399807,38.399807,38.399807,0
4366,0.0028705948,5.5727324,0.9944556,503.17575,0.45829183,203.62865,2007.1304,7.324161,9.175914,0.0017268328,2.2974477,-0.5440196,0.999124,2.7413757,101.754715,101.754715,101.754715,22.491879,22.491879,22.491879,0
3234,0.0071237017,4.014121,0.9928681,281.7436,0.50162375,172.32594,1122.9602,6.4443355,8.05208,0.0023208044,2.1295123,-0.5125692,0.9970652,2.431759,86.13134,86.13134,86.13134,16.846512,16.846512,16.846512,0
3424,0.0020951438,9.034471,0.99815667,2451.9553,0.40574023,193.98506,9798.787,8.225486,10.522025,0.0011975752,2.5447397,-0.56377625,0.9997426,3.2109096,96.94803,96.94803,96.94803,49.561947,49.561947,49.561947,3
4752,0.01359576,3.3957827,0.9478473,32.562824,0.5269343,134.54614,126.85552,5.4121614,6.886107,0.0024397324,2.0233016,-0.4270765,0.9823408,2.378131,67.27602,67.27602,67.27602,5.709728,5.709728,5.709728,0
2383,0.0042569893,3.5002968,0.9965935,514.0775,0.5227723,164.17441,2052.8098,7.1096435,8.818238,0.0014980796,1.9791276,-0.5763314,0.99940604,2.6944573,82.10982,82.10982,82.10982,22.714846,22.714846,22.714846,0
1517,0.0046595507,3.7921715,0.9976894,822.19666,0.5124685,373.1023,3284.9946,7.154362,8.683246,0.001316362,2.1011708,-0.5787593,0.9993704,2.7997646,186.4205,186.4205,186.4205,28.844631,28.844631,28.844631,0
1655,0.006953802,3.069235,0.9809256,80.484146,0.5164984,202.09229,318.86734,6.051091,7.792063,0.0022565708,1.9538555,-0.48406148,0.994798,2.4701138,101.04974,101.04974,101.04974,8.98138,8.98138,8.98138,0
4154,0.020503357,1.4904346,0.9692654,24.250263,0.6440128,196.57773,95.51062,5.1620417,6.2114162,0.003275526,1.5856061,-0.51650554,0.9908742,2.0365088,98.27757,98.27757,98.27757,4.9259744,4.9259744,4.9259744,0
2588,0.009506984,3.8954113,0.97001123,64.954865,0.5177565,213.41086,255.92403,5.859697,7.444958,0.001915805,2.0906713,-0.46487927,0.991478,2.7103896,106.7127,106.7127,106.7127,8.064289,8.064289,8.064289,0
942,0.002645077,2.6046536,0.998476,854.72986,0.5415044,247.05833,3416.3147,7.565474,9.193763,0.00181495,1.8678023,-0.61728233,0.9997992,2.3794389,123.5069,123.5069,123.5069,29.25253,29.25253,29.25253,2
382,0.010354386,4.377489,0.999282,3049.0984,0.5118936,158.2877,12192.017,8.073993,9.882329,0.0013440229,2.1860027,-0.63187367,0.99991566,2.760957,79.09424,79.09424,79.09424,55.277016,55.277016,55.277016,1
2530,0.20951141,0.82137275,0.99934644,628.9444,0.8059174,26.891436,2514.9563,4.4535303,4.991209,0.004134095,1.2427094,-0.6931814,0.9970418,2.38213,13.49665,13.49665,13.49665,25.15651,25.15651,25.15651,0
5043,0.0077382773,2.39103,0.9926394,162.532,0.62008476,47.97533,647.73694,6.381551,7.671309,0.005301044,1.6036946,-0.5980661,0.9990199,2.235181,24.000727,24.000727,24.000727,12.779237,12.779237,12.779237,0
2932,0.0033929553,3.4920561,0.9958861,424.72693,0.5023807,209.97606,1695.4156,7.137472,8.941963,0.0017621521,2.0191553,-0.5626531,0.9993,2.611984,105.03967,105.03967,105.03967,20.655231,20.655231,20.655231,0
239,0.0039123273,3.6884532,0.9928352,257.3303,0.49484196,247.88208,1025.6327,6.9100785,8.759255,0.0016595187,2.0534098,-0.5380884,0.99875456,2.5919747,123.91697,123.91697,123.91697,16.029577,16.029577,16.029577,4
726,0.0037930335,4.0336003,0.9946176,375.04883,0.48055723,285.69168,1496.1617,7.0345254,8.947984,0.0014244418,2.1123598,-0.53734034,0.9989048,2.6178622,142.85873,142.85873,142.85873,19.420675,19.420675,19.420675,2
1005,0.0033322705,2.6264274,0.9994004,2191.7285,0.5845317,143.99675,8764.287,7.793073,9.224734,0.0016565634,1.8308527,-0.6591537,0.9999174,2.8077378,72.06367,72.06367,72.06367,46.91889,46.91889,46.91889,0
4753,0.011545395,5.050018,0.9355543,39.17299,0.4628491,278.89856,151.64194,5.501417,7.2590847,0.0015466028,2.2632709,-0.37427494,0.9723593,2.6576645,139.44644,139.44644,139.44644,6.255237,6.255237,6.255237,0
3845,0.005834085,3.7292075,0.9845609,120.76688,0.49463764,261.42023,479.3383,6.3615093,8.212128,0.0018111554,2.057931,-0.49215826,0.99624604,2.6063082,130.68707,130.68707,130.68707,10.988747,10.988747,10.988747,4
3373,0.003408671,6.2916603,0.98991287,311.8435,0.43257794,245.15025,1241.0824,6.96697,8.873786,0.0014554287,2.3886428,-0.49847394,0.99779093,2.750725,122.58969,122.58969,122.58969,17.655304,17.655304,17.655304,0
4537,0.004831456,4.8433633,0.9956939,562.8961,0.48666388,178.76782,2246.7412,7.0123997,8.70292,0.0019569683,2.2300913,-0.5423215,0.99878246,2.6101596,89.33565,89.33565,89.33565,23.783264,23.783264,23.783264,0
2251,0.00529677,3.8670769,0.9854614,133.0477,0.4834624,280.76566,528.3237,6.4338427,8.327857,0.0016661634,2.0836637,-0.49152038,0.9965582,2.6310601,140.39043,140.39043,140.39043,11.55017,11.55017,11.55017,0
4402,0.0028117162,3.4731271,0.9983948,1082.4899,0.5146379,190.60779,4326.4863,7.587844,9.345413,0.0018193409,2.033387,-0.6002287,0.99974877,2.682323,95.25838,95.25838,95.25838,32.961388,32.961388,32.961388,0
2766,0.01693345,4.5377097,0.8701424,17.471853,0.4749423,193.27887,65.3497,4.9228916,6.6381907,0.0022735859,2.200589,-0.30751896,0.929493,2.5123012,96.643974,96.643974,96.643974,4.179996,4.179996,4.179996,0
4504,0.011183567,2.6523523,0.96259266,35.47595,0.54083616,185.35866,139.25143,5.513633,7.145149,0.0022799072,1.8626733,-0.44874802,0.98810804,2.3928106,92.68122,92.68122,92.68122,5.969146,5.969146,5.969146,0
4133,0.0042393683,6.0106244,0.98251927,171.99107,0.44458666,238.9173,681.9537,6.6291566,8.729308,0.0012285237,2.292607,-0.4722628,0.99630207,2.8540368,119.44145,119.44145,119.44145,13.131302,13.131302,13.131302,1
1786,0.0036642621,4.3577185,0.99094266,240.5891,0.46630907,270.56232,957.9987,6.8601756,8.834607,0.0016179057,2.1555974,-0.5135122,0.99823475,2.684031,135.26883,135.26883,135.26883,15.51609,15.51609,15.51609,0
3909,0.010597509,2.381423,0.98500365,79.4337,0.55764633,387.72733,315.3534,5.8479853,7.408932,0.0015881942,1.8196777,-0.5014753,0.994863,2.4617677,193.86198,193.86198,193.86198,8.9243,8.9243,8.9243,0
2098,0.0044768695,3.084881,0.9937355,246.39398,0.5209825,184.93054,982.491,6.793544,8.520389,0.002155671,1.9577731,-0.5506751,0.998837,2.548163,92.47861,92.47861,92.47861,15.726852,15.726852,15.726852,0
2290,0.004015358,3.9407175,0.9937743,316.57635,0.48464578,263.73175,1262.3646,6.896108,8.794914,0.0014435658,2.0977933,-0.52947265,0.99861336,2.6402805,131.86377,131.86377,131.86377,17.807627,17.807627,17.807627,0
2457,0.00984587,4.433959,0.9409362,37.54478,0.46668455,217.69702,145.74516,5.5316353,7.5134354,0.0019193691,2.1639369,-0.3782172,0.97607934,2.6841972,108.83724,108.83724,108.83724,6.13208,6.13208,6.13208,0
2616,0.0036389115,2.5837789,0.9982451,736.48096,0.5797875,133.71672,2943.34,7.3564315,8.6572485,0.0026575923,1.883278,-0.63804346,0.9997815,2.3672318,66.80739,66.80739,66.80739,27.178947,27.178947,27.178947,0
1710,0.031658288,0.9715106,0.9992284,630.2038,0.725132,58.302124,2519.8438,6.2219896,7.0377,0.0031727476,1.3638842,-0.6917671,0.9996339,2.4969041,29.194405,29.194405,29.194405,25.191347,25.191347,25.191347,0
2374,0.039846804,0.7249523,0.99857336,254.66641,0.7562074,25.161798,1017.9407,5.5033455,6.1713266,0.0035165923,1.2080941,-0.67164093,0.998816,2.6406884,12.626861,12.626861,12.626861,16.071672,16.071672,16.071672,0
217,0.00781885,4.861176,0.9991028,2709.6624,0.5124219,189.26648,10833.788,7.937046,9.7747,0.0014468048,2.2180269,-0.6199179,0.9998729,2.856325,94.55827,94.55827,94.55827,52.089115,52.089115,52.089115,2
1555,0.016923992,2.843606,0.937734,22.849857,0.5445537,245.73604,88.55582,5.121184,6.616202,0.0018322013,1.909538,-0.40748486,0.97472316,2.3147526,122.87718,122.87718,122.87718,4.788982,4.788982,4.788982,0
648,0.009136033,5.695283,0.94090647,48.192326,0.4425817,260.58838,187.07402,5.580438,7.6764617,0.0011874193,2.2782004,-0.36162463,0.9725515,2.748819,130.29704,130.29704,130.29704,6.944202,6.944202,6.944202,1
4043,0.015794523,1.5403175,0.99942863,1349.1107,0.73364705,78.082634,5394.9023,6.803494,7.5304704,0.002557116,1.5581627,-0.7289474,0.9998892,2.5985115,39.10776,39.10776,39.10776,36.836906,36.836906,36.836906,0
1415,0.0019832028,3.7726874,0.9990417,1968.9633,0.5064015,259.41583,7872.0806,7.9909015,9.61806,0.0014038277,2.090982,-0.62228096,0.9998717,2.536582,129.71536,129.71536,129.71536,44.415974,44.415974,44.415974,0
4961,0.002796982,6.5597553,0.99490434,643.67053,0.4255907,314.7117,2568.1223,7.266697,9.444063,0.0010110096,2.359985,-0.513382,0.9988056,2.958163,157.34286,157.34286,157.34286,25.375011,25.375011,25.375011,1
47,0.0017332976,5.1767383,0.9984243,1643.6858,0.4550227,245.9188,6569.5664,7.9849534,10.022302,0.0014409412,2.2425654,-0.58269966,0.9997873,2.8232012,122.88616,122.88616,122.88616,40.616413,40.616413,40.616413,4
3428,0.030598145,1.7407478,0.9992188,1114.8066,0.6390798,100.1337,4457.486,6.4145017,7.602844,0.002747274,1.6636425,-0.64098895,0.9994873,2.5654905,50.110603,50.110603,50.110603,33.447754,33.447754,33.447754,0
4372,0.022497553,4.915702,0.99930185,3521.3286,0.5376974,162.7235,14080.398,7.6301355,9.362155,0.0013155815,2.2403529,-0.6286747,0.9998592,2.9061062,81.319916,81.319916,81.319916,59.37295,59.37295,59.37295,2
2641,0.0028436321,4.575446,0.99827176,1324.5629,0.53071815,135.21257,5293.676,7.838884,9.345178,0.0017008918,2.2084503,-0.62961465,0.9998597,2.8123417,67.598,67.598,67.598,36.447006,36.447006,36.447006,0
2804,0.007020361,1.2859795,0.9969323,209.74544,0.6525027,58.8282,837.6958,6.6022105,7.732349,0.005228909,1.4765702,-0.64028394,0.99953824,2.144279,29.425577,29.425577,29.425577,14.513723,14.513723,14.513723,0
145,0.09687294,2.201067,0.9994987,2196.7124,0.67526513,79.498535,8784.648,6.423776,7.5736923,0.0020565751,1.7862983,-0.68417555,0.9997567,2.6881185,39.776188,39.776188,39.776188,46.957394,46.957394,46.957394,2
288,0.0033552581,5.170482,0.990594,275.02753,0.45207766,225.1622,1094.9396,6.944369,9.01153,0.0016617681,2.2443292,-0.5049543,0.9981205,2.7715957,112.58837,112.58837,112.58837,16.61385,16.61385,16.61385,1
3105,0.011881606,2.7083223,0.98358905,82.650665,0.56424236,188.18645,327.89435,5.900232,7.316104,0.002552238,1.8926775,-0.5103664,0.9949722,2.4148216,94.075066,94.075066,94.075066,9.125162,9.125162,9.125162,0
4587,0.0045855492,2.6384077,0.99483424,255.56183,0.5496993,133.6793,1019.6089,6.839323,8.432858,0.0030805178,1.8408493,-0.5761155,0.99920416,2.370385,66.83171,66.83171,66.83171,16.025887,16.025887,16.025887,0
1348,0.0057278736,3.7508876,0.98485744,123.87145,0.49228036,316.13843,491.73492,6.348648,8.216061,0.001532235,2.0663285,-0.4885327,0.99615735,2.5371857,158.08102,158.08102,158.08102,11.134731,11.134731,11.134731,2
559,0.005016056,5.5339036,0.9780462,126.05036,0.44764692,257.11142,498.66754,6.374816,8.445343,0.001281157,2.2534678,-0.45378703,0.99435675,2.743818,128.53918,128.53918,128.53918,11.231018,11.231018,11.231018,1
3940,0.0044343434,3.5386484,0.9933543,266.37573,0.49688867,240.31502,1061.9642,6.802742,8.6336565,0.0017327908,2.0362031,-0.53346956,0.9985637,2.559747,120.102905,120.102905,120.102905,16.34774,16.34774,16.34774,0
58,0.0022930622,4.3885665,0.99797666,1085.2317,0.4737218,321.54367,4336.538,7.7205434,9.665875,0.0013450311,2.1601567,-0.57904637,0.99969935,2.789162,160.69946,160.69946,160.69946,33.011627,33.011627,33.011627,4
1938,0.016690826,2.6962805,0.940282,22.573,0.55111474,257.5997,87.59572,5.1417985,6.5481367,0.0019798505,1.902243,-0.41911784,0.9771348,2.2851675,128.79715,128.79715,128.79715,4.750137,4.750137,4.750137,0
796,0.001994823,5.336267,0.99673426,817.0427,0.44670796,276.37274,3262.8347,7.6269,9.709922,0.0013643509,2.2629886,-0.5529881,0.9995178,2.8135076,138.157,138.157,138.157,28.592157,28.592157,28.592157,1
367,0.04365957,4.6525197,0.99900866,2347.1096,0.56864464,127.410126,9383.786,7.0026727,8.63662,0.0017693377,2.178113,-0.62007,0.9996939,2.8727813,63.692062,63.692062,63.692062,48.47952,48.47952,48.47952,2
220,0.0035443886,3.9475453,0.9974762,782.3956,0.4884083,260.28693,3125.635,7.2193694,9.107362,0.0014664069,2.0948021,-0.55649155,0.9993022,2.63619,130.18294,130.18294,130.18294,28.010983,28.010983,28.010983,1
1230,0.004855409,2.902351,0.99365795,229.02696,0.5267906,174.84366,913.2055,6.6917357,8.381205,0.0024405392,1.9163394,-0.54943395,0.9986955,2.4164646,87.379456,87.379456,87.379456,15.175743,15.175743,15.175743,0
2279,0.004522045,3.5797665,0.98928845,167.16739,0.4957363,188.40018,665.0898,6.6344166,8.473357,0.0022406196,2.0432105,-0.5178372,0.9979266,2.573817,94.18389,94.18389,94.18389,12.9465275,12.9465275,12.9465275,0
925,0.02385485,3.1329792,0.9993877,2558.83,0.5733992,133.12544,10232.1875,7.4330535,8.974161,0.0019981738,2.0021014,-0.6452768,0.9998574,2.6126454,66.54816,66.54816,66.54816,50.61219,50.61219,50.61219,2
2912,0.0033330002,3.3756812,0.99880064,1408.327,0.52779734,253.08624,5629.932,7.508219,9.034455,0.0017111362,2.0284784,-0.6097951,0.99972576,2.5234249,126.44662,126.44662,126.44662,37.60325,37.60325,37.60325,0
146,0.008304784,3.2583637,0.9696026,53.608665,0.50856847,370.40094,211.1763,5.814155,7.5951934,0.001495948,1.9895673,-0.45123482,0.9908474,2.4853117,185.19835,185.19835,185.19835,7.327411,7.327411,7.327411,3
2623,0.0028881298,4.188709,0.9960697,533.2117,0.5199532,186.39893,2128.6582,7.3664804,9.115584,0.0018954412,1.9928821,-0.58663124,0.999609,2.489078,93.18247,93.18247,93.18247,23.136297,23.136297,23.136297,0
1843,0.0060905083,12.790766,0.9875012,512.0614,0.59394497,55.753345,2035.4548,6.8658757,8.343563,0.0035366032,1.8738147,-0.604326,0.9994872,2.4997644,27.913166,27.913166,27.913166,22.69409,22.69409,22.69409,0
3295,0.014272689,1.1532052,0.9995766,1362.8269,0.70899934,70.28886,5450.1543,7.022984,7.8205256,0.0026728748,1.4471838,-0.7228582,0.9999064,2.3160932,35.184383,35.184383,35.184383,36.98487,36.98487,36.98487,0
3854,0.0036994265,4.7668395,0.99130964,274.19724,0.45892948,248.66489,1092.0221,6.9109936,8.930052,0.0014707878,2.202777,-0.5101524,0.9982022,2.8024158,124.30751,124.30751,124.30751,16.549337,16.549337,16.549337,4
4411,0.020136854,1.249968,0.99917644,759.2538,0.6601138,87.34541,3035.7651,6.5582113,7.655889,0.0034563832,1.4911147,-0.6636828,0.9996749,2.2547967,43.679512,43.679512,43.679512,27.594889,27.594889,27.594889,0
83,0.0031892175,7.9238114,0.9866103,295.98758,0.41855267,206.3087,1176.0266,7.023713,9.27373,0.0011723008,2.4424188,-0.48137942,0.9976192,3.030312,103.105446,103.105446,103.105446,17.219936,17.219936,17.219936,1
243,0.0036839,2.6402342,0.9978407,611.9521,0.54605377,338.71307,2445.168,7.287044,8.896847,0.001594926,1.8798945,-0.60296315,0.99965703,2.4936814,169.25912,169.25912,169.25912,24.809238,24.809238,24.809238,4
4074,0.008246436,0.9503572,0.99820775,265.35184,0.7271854,91.47885,1060.4569,6.6444583,7.3737683,0.0051494576,1.3674185,-0.7086902,0.9997975,1.9527674,45.732464,45.732464,45.732464,16.321981,16.321981,16.321981,0
2291,0.0076827025,4.1089463,0.9762032,86.35168,0.49191317,294.70215,341.29776,6.0834403,7.709954,0.0015878321,2.1438339,-0.46939728,0.99325657,2.5010638,147.33504,147.33504,147.33504,9.297828,9.297828,9.297828,0
2818,0.0064833765,5.630414,0.9672034,85.84166,0.43630144,191.17928,337.73624,6.0417347,8.173171,0.0018530897,2.3046968,-0.40906742,0.9878282,2.9264326,95.57472,95.57472,95.57472,9.265661,9.265661,9.265661,0
1076,0.016311722,1.8630153,0.97036904,31.451607,0.6107818,163.376,123.943405,5.3441834,6.499764,0.00304466,1.7038566,-0.50391626,0.9911993,2.1062815,81.70102,81.70102,81.70102,5.6172476,5.6172476,5.6172476,0
4861,0.0038648248,3.7122905,0.999617,4846.8237,0.5537801,255.1368,19383.584,8.010957,9.398891,0.0013957841,2.0943642,-0.659321,0.99992913,2.742897,127.4873,127.4873,127.4873,69.664696,69.664696,69.664696,0
4566,0.27005795,0.7430182,0.99324787,55.20167,0.8354988,30.857843,220.06366,2.9276652,3.3273523,0.005077631,0.98127043,-0.53923583,0.9507978,2.343943,15.450219,15.450219,15.450219,7.496105,7.496105,7.496105,0
4274,0.0039955014,2.9979365,0.9971862,533.3857,0.5220047,218.95528,2130.5447,7.1220474,8.835946,0.002015138,1.9441782,-0.57595843,0.99940366,2.4696171,109.426384,109.426384,109.426384,23.182718,23.182718,23.182718,0
181,0.008268521,3.6413324,0.9736867,69.19611,0.49500534,284.77454,273.14313,5.903787,7.7455955,0.0016866728,2.0488596,-0.44926172,0.99114656,2.5992484,142.38812,142.38812,142.38812,8.321153,8.321153,8.321153,4
794,0.002619279,7.573935,0.9921288,481.36224,0.45342487,253.41048,1917.875,7.313934,9.381436,0.0011559434,2.2620246,-0.5334838,0.9991225,2.740979,126.68132,126.68132,126.68132,21.972795,21.972795,21.972795,1
3967,0.0055625397,4.4739766,0.98492694,148.48204,0.47884998,238.40819,589.4542,6.5288234,8.272609,0.0015840785,2.185781,-0.49843964,0.9967724,2.5735278,119.160355,119.160355,119.160355,12.204165,12.204165,12.204165,0
1032,0.0038891183,4.57162,0.9884832,198.62195,0.46243703,304.50644,789.9162,6.7117343,8.711962,0.0014574908,2.1788247,-0.49742818,0.9974981,2.7197375,152.27382,152.27382,152.27382,14.126067,14.126067,14.126067,0
575,0.0032343296,3.625508,0.99640256,504.0342,0.49989656,297.5018,2012.5114,7.1710153,9.0032835,0.0015062989,2.047965,-0.5604338,0.9992951,2.5828648,148.74054,148.74054,148.74054,22.46905,22.46905,22.46905,3
3340,0.0071596657,1.5732914,0.9967844,244.89197,0.6601789,99.840645,977.99457,6.7599883,7.740497,0.0037800437,1.6213926,-0.6616354,0.9996655,2.2786472,49.919262,49.919262,49.919262,15.688073,15.688073,15.688073,0
3804,0.005384424,2.4891236,0.9975286,503.9853,0.54760104,203.73726,2013.452,6.861987,8.458967,0.0019614908,1.8429049,-0.5780775,0.9992413,2.465733,101.90108,101.90108,101.90108,22.506792,22.506792,22.506792,0
2938,0.009469025,8.961833,0.92645144,60.911682,0.41857287,278.2983,234.68489,5.5064373,7.754238,0.0012473906,2.4704676,-0.32208967,0.95630586,3.553053,139.15112,139.15112,139.15112,7.8028903,7.8028903,7.8028903,0
1131,0.10374909,0.88997126,0.99883574,382.65103,0.7762241,33.424316,1529.7142,5.3577833,5.9914594,0.006328493,1.3095729,-0.7115713,0.99913985,2.0978804,16.736736,16.736736,16.736736,19.597202,19.597202,19.597202,0
519,0.0036522283,4.52098,0.99173635,273.65262,0.46627727,292.6966,1090.0895,6.915608,8.903364,0.0014455863,2.171751,-0.51578873,0.9983396,2.6972392,146.33116,146.33116,146.33116,16.562809,16.562809,16.562809,1
4709,0.008518866,2.9795423,0.99328816,222.09044,0.61411804,51.277287,885.38226,6.3817763,7.698254,0.0031720751,1.6248724,-0.6055978,0.99915504,2.2876778,25.652409,25.652409,25.652409,14.933012,14.933012,14.933012,0
5158,0.102490015,2.0602396,0.84961295,6.8610873,0.6645846,25.42305,25.38411,3.056311,4.138539,0.00493262,1.4428252,-0.28192502,0.823722,2.0478387,12.718504,12.718504,12.718504,2.635935,2.635935,2.635935,0
5115,0.006133793,3.5889635,0.98113275,95.12744,0.4970091,231.73225,376.9208,6.205146,8.042369,0.001846308,2.0405169,-0.4805529,0.99516606,2.600506,115.86431,115.86431,115.86431,9.759483,9.759483,9.759483,3
303,0.0022346582,6.6325293,0.9952357,696.19855,0.41919637,232.3957,2778.1616,7.430559,9.667126,0.0014008542,2.4010694,-0.51614517,0.9990102,2.982577,116.250084,116.250084,116.250084,26.40059,26.40059,26.40059,3
1105,0.010905395,2.5373878,0.97892433,60.24954,0.5657462,312.23618,238.46077,5.862778,7.2206054,0.0016289299,1.8534074,-0.5132724,0.99499685,2.2377403,156.10504,156.10504,156.10504,7.7819643,7.7819643,7.7819643,0
3544,0.011206297,3.0685802,0.9716819,54.299046,0.53718233,203.2179,214.12761,5.767906,7.260817,0.0024313792,1.9717615,-0.47595453,0.99186563,2.3919995,101.603584,101.603584,101.603584,7.407223,7.407223,7.407223,0
4735,0.007262121,2.0398066,0.9961949,268.37103,0.61114043,122.75905,1071.4443,6.7145524,7.9127374,0.0027056339,1.7445501,-0.6194211,0.99940866,2.3907063,61.391403,61.391403,61.391403,16.454714,16.454714,16.454714,0
898,0.0031215318,3.6493185,0.99730295,677.39105,0.5063895,350.25848,2705.9148,7.4147077,9.208581,0.001384174,2.048028,-0.5825336,0.99959314,2.913219,175.06932,175.06932,175.06932,26.109121,26.109121,26.109121,1
785,0.0032515414,4.376627,0.9971863,778.8625,0.4743228,264.53308,3111.0732,7.311721,9.259276,0.0015345148,2.153819,-0.55199736,0.9993179,2.8503704,132.1682,132.1682,132.1682,28.027136,28.027136,28.027136,2
2135,0.002165035,5.8073115,0.9956525,668.4602,0.43854752,316.07623,2668.0334,7.531229,9.653092,0.0012726024,2.3274183,-0.5402675,0.9993617,3.0403342,157.91263,157.91263,157.91263,25.922146,25.922146,25.922146,2
211,0.004139404,3.8316402,0.99018747,195.28104,0.48595434,283.0892,777.2925,6.7261753,8.613578,0.0016632592,2.0808666,-0.51737237,0.99808395,2.5886471,141.50621,141.50621,141.50621,13.982055,13.982055,13.982055,2
3572,0.06041345,1.1325563,0.9963751,156.4857,0.66999656,43.686253,624.81024,4.688511,5.7384806,0.004485228,1.4336765,-0.54349214,0.99122083,2.4005487,21.870157,21.870157,21.870157,12.56705,12.56705,12.56705,0
3553,0.0048136157,3.5731392,0.98873997,158.72217,0.5046742,208.44395,631.3155,6.6005554,8.418029,0.0021232797,2.0300367,-0.5189627,0.99782646,2.5375125,104.18982,104.18982,104.18982,12.611047,12.611047,12.611047,0
3323,0.002740667,2.5823076,0.99951947,2687.761,0.59159374,167.08762,10748.461,7.955254,9.202822,0.0019703915,1.8851686,-0.67861134,0.999943,2.4386735,83.51179,83.51179,83.51179,51.885376,51.885376,51.885376,0
666,0.0016960435,4.889555,0.9978632,1144.7302,0.46611053,297.82483,4574.0312,7.9283047,9.91632,0.001312176,2.2006347,-0.58516747,0.9997784,2.795573,148.78468,148.78468,148.78468,33.870625,33.870625,33.870625,4
4165,0.008686918,1.1364359,0.9988195,481.70456,0.70991373,65.288666,1925.6819,6.9247136,7.805894,0.003473356,1.3216918,-0.70740324,0.99987525,2.1159663,32.66706,32.66706,32.66706,22.001974,22.001974,22.001974,0
